"rep_cv","method","input_type","disease","auroc","partial_auroc_0.9","partial_auroc_0.95","auprc","top_20_hits","top_100_hits"
"Rep23","COSNet","drugs","rheumatoid arthritis",0.675460785529325,0.0170944719916276,0.00582516878728465,0.0225128855077766,0,3.66666666666667
"Rep23","COSNet","genetic","Alzheimers disease",0.714460087602493,0.0187410460927377,0.00605429370024178,0.0367841349701664,0.666666666666667,3.66666666666667
"Rep23","COSNet","genetic","asthma",0.805258189843082,0.0359657374180626,0.0118634872603992,0.041688279525992,0,6.66666666666667
"Rep23","COSNet","genetic","chronic obstructive pulmonary disease",0.353605288609896,0.0119249750923278,0.00408346451100452,0.0145598467812629,0,3.33333333333333
"Rep23","COSNet","genetic","rheumatoid arthritis",0.726843627392872,0.014821425745298,0.00361322775678555,0.0207770192665623,0,2.33333333333333
"Rep23","random","drugs","Alzheimers disease",0.515106009786823,0.00450828719375221,0.00126509389051781,0.00910222430903328,0,1
"Rep23","random","drugs","asthma",0.513316819561175,0.00702054400361967,0.00197583814998334,0.00803980281884468,0.333333333333333,1
"Rep23","random","drugs","chronic obstructive pulmonary disease",0.469017800166164,0.0045850922670912,0.0009421391817132,0.0179443994529076,0.666666666666667,0.666666666666667
"Rep23","random","drugs","rheumatoid arthritis",0.496314822054352,0.00544769910321303,0.00153994175418165,0.0131985160723103,0.666666666666667,1
"Rep23","random","genetic","Alzheimers disease",0.516659261936993,0.0038987437476816,0.00132614192252273,0.0101451995777995,0.666666666666667,0.666666666666667
"Rep23","random","genetic","asthma",0.513636905445239,0.00482593994875241,0.00163516551348484,0.0077335845364597,0,1
"Rep23","random","genetic","chronic obstructive pulmonary disease",0.530973256086099,0.00601678179687067,0.00149042110643984,0.0110905175689431,0,1.33333333333333
"Rep23","random","genetic","rheumatoid arthritis",0.510601271472422,0.00801303888471864,0.0021049042685717,0.0108446016380671,0.333333333333333,0.666666666666667
"Rep23","randomraw","drugs","Alzheimers disease",0.652583578446302,0.00275505623813148,9.63192294461647e-05,0.0130214937595697,0,0
"Rep23","randomraw","drugs","asthma",0.653901837841913,0.00143448985566388,0.000111482720178373,0.0100245541633388,0,0
"Rep23","randomraw","drugs","chronic obstructive pulmonary disease",0.685047802358369,0.0175372240532946,0.00386863270886686,0.0269053030436967,0.333333333333333,0.333333333333333
"Rep23","randomraw","drugs","rheumatoid arthritis",0.642632612325598,0.00264710115916045,4.56333595594024e-05,0.0109327889861061,0,0
"Rep23","randomraw","genetic","Alzheimers disease",0.654299467951709,0.0093430393414658,0.00374119156809952,0.0164290917268157,0.333333333333333,3.33333333333333
"Rep23","randomraw","genetic","asthma",0.680555641817431,0.0039901811544063,0.00176190287909641,0.0238548691751249,0.333333333333333,1
"Rep23","randomraw","genetic","chronic obstructive pulmonary disease",0.66772962779428,0.0113211090694607,0.00319651689093957,0.0187572603484642,0,1
"Rep23","randomraw","genetic","rheumatoid arthritis",0.663466997300335,0.00147439247130589,9.52135872362322e-05,0.0123180519304925,0,0
"Rep23","pr","drugs","Alzheimers disease",0.709876820429997,0.0129643387023162,0.00462196280174285,0.0230535219304823,1.66666666666667,3.66666666666667
"Rep23","pr","drugs","asthma",0.783109792806805,0.014111989112611,0.00347611257084386,0.0195887196034914,0.333333333333333,2.33333333333333
"Rep23","pr","drugs","chronic obstructive pulmonary disease",0.755005874381938,0.00785112669981964,0.0018636986176341,0.0212485403939526,0.333333333333333,1.66666666666667
"Rep23","pr","drugs","rheumatoid arthritis",0.702385069572695,0.0173446166197412,0.00567153978662695,0.0197968022851652,0.666666666666667,4
"Rep23","pr","genetic","Alzheimers disease",0.70763120544395,0.0130726968398093,0.00456636967415881,0.0226375800492647,1.33333333333333,3.66666666666667
"Rep23","pr","genetic","asthma",0.785559049220544,0.013526982843462,0.00337734313526492,0.0200472087417851,0.333333333333333,2.33333333333333
"Rep23","pr","genetic","chronic obstructive pulmonary disease",0.758276727362156,0.00814613512125748,0.0019825154309138,0.0214239144932446,0.333333333333333,1.66666666666667
"Rep23","pr","genetic","rheumatoid arthritis",0.702133566813618,0.016441182447138,0.00530553698001719,0.0208147764724079,0.666666666666667,4
"Rep23","genetic","drugs","Alzheimers disease",0.543711517271823,0.012127009241403,0.00419914875644483,0.0375061900915537,1.33333333333333,2.66666666666667
"Rep23","genetic","drugs","asthma",0.548908220444016,0.0136988352393973,0.00535702273146224,0.0198250668787539,1.66666666666667,2.66666666666667
"Rep23","genetic","drugs","chronic obstructive pulmonary disease",0.519468301722689,0.00861111797587615,0.00305026674552739,0.0252240008027264,1.33333333333333,3
"Rep23","genetic","drugs","rheumatoid arthritis",0.526459234430042,0.00977579506503633,0.0035495998289089,0.015908365241491,0.666666666666667,2.66666666666667
"Rep23","genetic","genetic","Alzheimers disease",0.542669848898011,0.0118926490402202,0.00405698115522514,0.028643493536265,1.33333333333333,2.66666666666667
"Rep23","genetic","genetic","asthma",0.549463645321267,0.0138239780930551,0.00543302844045179,0.021267201639323,1.33333333333333,3.33333333333333
"Rep23","genetic","genetic","chronic obstructive pulmonary disease",0.516586069302873,0.00802729461828097,0.0027289160277568,0.0244123123920162,1,2.66666666666667
"Rep23","genetic","genetic","rheumatoid arthritis",0.526333570481517,0.00973686230949683,0.00352057156145846,0.0188832863065328,1,2.66666666666667
"Rep24","raw","drugs","Alzheimers disease",0.933028776289922,0.0596611404151104,0.0221435886376793,0.244037551106408,8.33333333333333,15
"Rep24","raw","drugs","asthma",0.932525189442212,0.0605626792589374,0.0212695282531468,0.154878923271437,4,10.3333333333333
"Rep24","raw","drugs","chronic obstructive pulmonary disease",0.921214882814314,0.0655155236055145,0.0267063776488537,0.426923576930902,16,20.3333333333333
"Rep24","raw","drugs","rheumatoid arthritis",0.888377099262398,0.0458492650030243,0.0170121772813014,0.124614533901649,4.33333333333333,11.6666666666667
"Rep24","raw","genetic","Alzheimers disease",0.808580039081464,0.0247496710752912,0.00801187271747541,0.0387828148511677,0.666666666666667,5.33333333333333
"Rep24","raw","genetic","asthma",0.800774877161971,0.0127610793647725,0.00225111292209227,0.0214998518721735,0,1
"Rep24","raw","genetic","chronic obstructive pulmonary disease",0.576921814499327,0.00751057463274145,0.00266385383992621,0.0177180206140543,1,2.33333333333333
"Rep24","raw","genetic","rheumatoid arthritis",0.748379654619892,0.0129970847808736,0.00283505545377481,0.0223559399574493,0.666666666666667,1.33333333333333
"Rep24","gm","drugs","Alzheimers disease",0.525864044395028,0.020228087788085,0.00958136024382656,0.136900191254013,6.33333333333333,7
"Rep24","gm","drugs","asthma",0.449631359703665,0.00742421461651031,0.00346268592867571,0.0258409685777726,1.33333333333333,2
"Rep24","gm","drugs","chronic obstructive pulmonary disease",0.662856141833757,0.0460216165095566,0.0227310219437942,0.354844880263895,16,17.3333333333333
"Rep24","gm","drugs","rheumatoid arthritis",0.459434646579072,0.00222271995116613,0.00072876934752586,0.00702756842136551,0,0.666666666666667
"Rep24","gm","genetic","Alzheimers disease",0.443492357541373,0,0,0.00711441437282522,0,0
"Rep24","gm","genetic","asthma",0.340519167348136,0,0,0.00475890110287246,0,0
"Rep24","gm","genetic","chronic obstructive pulmonary disease",0.240403724214619,0.00263088600167667,0.00116298208165075,0.00693186683825704,0.333333333333333,1
"Rep24","gm","genetic","rheumatoid arthritis",0.35759762932481,0.000947473037140644,0.000471282560950172,0.0075235306854316,0.333333333333333,0.333333333333333
"Rep24","mc","drugs","Alzheimers disease",0.916210041622297,0.0497204615415809,0.0152495120074757,0.0811356011213335,1.33333333333333,10
"Rep24","mc","drugs","asthma",0.916224067680099,0.0509994036220626,0.0140548263109098,0.0628223918324954,0.666666666666667,5.66666666666667
"Rep24","mc","drugs","chronic obstructive pulmonary disease",0.911689609962954,0.0597044567489643,0.0210956910536191,0.120787818895497,3,15.3333333333333
"Rep24","mc","drugs","rheumatoid arthritis",0.878376416566227,0.0341783061398187,0.00879662008224729,0.0471849380595699,0.666666666666667,6.66666666666667
"Rep24","mc","genetic","Alzheimers disease",0.791893322406221,0.0220539223637857,0.00688924253258727,0.0317625857514817,1.33333333333333,5
"Rep24","mc","genetic","asthma",0.826446068058028,0.0305158604937161,0.00820967640176475,0.0345645540669291,2.33333333333333,4.66666666666667
"Rep24","mc","genetic","chronic obstructive pulmonary disease",0.522917934532206,0.00663561463411297,0.00137045942259205,0.0121578519494035,0.333333333333333,1
"Rep24","mc","genetic","rheumatoid arthritis",0.708874434078026,0.0194984396178351,0.00684322221998321,0.02564794277333,2.33333333333333,5
"Rep24","z","drugs","Alzheimers disease",0.925467891647098,0.0578857254471271,0.0219631199019096,0.242009593528783,8,15
"Rep24","z","drugs","asthma",0.923893888007473,0.056964064996332,0.0182795182696627,0.0799476384611224,0.666666666666667,9.66666666666667
"Rep24","z","drugs","chronic obstructive pulmonary disease",0.915039194882856,0.0673880717061124,0.0283426180211956,0.467165598482092,15,20
"Rep24","z","drugs","rheumatoid arthritis",0.885630528765203,0.0444599928395056,0.0173611363596026,0.111912703535916,4,12.6666666666667
"Rep24","z","genetic","Alzheimers disease",0.798729311739474,0.0193826864813802,0.00449312999751408,0.0273522414392727,0.333333333333333,2.66666666666667
"Rep24","z","genetic","asthma",0.808062788235448,0.0227297540007105,0.004624849360895,0.0311990671037615,1.33333333333333,1.66666666666667
"Rep24","z","genetic","chronic obstructive pulmonary disease",0.510622190649516,0.00554439495135342,0.00127163634971433,0.0123334365685631,0,1
"Rep24","z","genetic","rheumatoid arthritis",0.700229894632146,0.0186371202422218,0.00645543782959102,0.0341177855155167,1,4
"Rep24","EGAD","drugs","Alzheimers disease",0.816412136262835,0.0384595792574919,0.0140827557571667,0.0757887303598434,4,9.66666666666667
"Rep24","EGAD","drugs","asthma",0.873463762333434,0.0446255745117491,0.0120692555541048,0.0613754448135706,2.33333333333333,4.66666666666667
"Rep24","EGAD","drugs","chronic obstructive pulmonary disease",0.890618886547481,0.0609444051350907,0.0247172662788633,0.328012614785577,14.6666666666667,19.3333333333333
"Rep24","EGAD","drugs","rheumatoid arthritis",0.727838444576199,0.0271545019871276,0.0067548439377765,0.0327637881573549,0.666666666666667,4.33333333333333
"Rep24","EGAD","genetic","Alzheimers disease",0.692206526333113,0.0102785252900657,0.00173462099576328,0.0183575884381551,0,0.666666666666667
"Rep24","EGAD","genetic","asthma",0.745458185487705,0.00512418264997494,0.000843167787354374,0.0146223760796268,0,0.333333333333333
"Rep24","EGAD","genetic","chronic obstructive pulmonary disease",0.58266991084018,0.00541683479303815,0.00113980577798675,0.0127193632456424,0,1
"Rep24","EGAD","genetic","rheumatoid arthritis",0.654835323228891,0.0113539897232206,0.00258675507418943,0.0186598134891942,0.333333333333333,1.66666666666667
"Rep24","wsld","drugs","Alzheimers disease",0.92730243153718,0.0553214672139563,0.0216020062565504,0.17755469019533,8.33333333333333,15
"Rep24","wsld","drugs","asthma",0.920748933945031,0.0476819289163858,0.0133394545013691,0.113556528946173,3.66666666666667,5.66666666666667
"Rep24","wsld","drugs","chronic obstructive pulmonary disease",0.911594437181864,0.0607328187443841,0.0257965518754703,0.28368346204837,9.33333333333333,19.6666666666667
"Rep24","wsld","drugs","rheumatoid arthritis",0.890737020539731,0.041426645119611,0.0143349594171236,0.0988838229073049,4,7
"Rep24","wsld","genetic","Alzheimers disease",0.670052088707725,0.0176585663408853,0.00696976704941266,0.0243093141302677,1,6.33333333333333
"Rep24","wsld","genetic","asthma",0.619152850729397,0.00463423661325684,0.00171131310171691,0.00955767706270854,0.333333333333333,1
"Rep24","wsld","genetic","chronic obstructive pulmonary disease",0.645788219213692,0.0063886028914517,0.00269501441853574,0.015966564772925,1.33333333333333,2.33333333333333
"Rep24","wsld","genetic","rheumatoid arthritis",0.67303993706781,0.00378987331766179,0.000908332413099227,0.0143637731274676,0.333333333333333,0.666666666666667
"Rep24","knn","drugs","Alzheimers disease",0.926538143106825,0.0549934485082779,0.0220043720059576,0.188040393174722,8.33333333333333,16
"Rep24","knn","drugs","asthma",0.918306100989635,0.0461482846461391,0.0132340783281031,0.123417000963693,3.66666666666667,6.66666666666667
"Rep24","knn","drugs","chronic obstructive pulmonary disease",0.911769002511699,0.060936362275666,0.0259412951795559,0.274614473084165,8,20
"Rep24","knn","drugs","rheumatoid arthritis",0.88880200906515,0.0406404425654759,0.0137151612734921,0.0959168712170082,4,7.66666666666667
"Rep24","knn","genetic","Alzheimers disease",0.673619227461937,0.0181686553414828,0.00736452584362618,0.0266804456050911,1,6
"Rep24","knn","genetic","asthma",0.612969086273578,0.00448694355975902,0.00170497678330122,0.00938871873412558,0.333333333333333,1
"Rep24","knn","genetic","chronic obstructive pulmonary disease",0.652279825786797,0.00618376703391985,0.00261163461116529,0.0173985636565138,1,2.33333333333333
"Rep24","knn","genetic","rheumatoid arthritis",0.678171702276915,0.0039568026741373,0.000906001153360082,0.014943085939076,0.333333333333333,0.666666666666667
"Rep24","COSNet","drugs","Alzheimers disease",0.545027758704165,0.0183008387024197,0.00786133773566882,0.0723888464821448,3,5.66666666666667
"Rep24","COSNet","drugs","asthma",0.436103000907752,0.0175111524358778,0.00652385813805803,0.0356565988853143,1.33333333333333,3.33333333333333
"Rep24","COSNet","drugs","chronic obstructive pulmonary disease",0.575119390515759,0.0407313885841941,0.0203149947617599,0.389474670422393,15,15.3333333333333
"Rep24","COSNet","drugs","rheumatoid arthritis",0.582759001250213,0.0224502299441263,0.00970367358833899,0.0366226358280075,2.33333333333333,6.66666666666667
"Rep24","COSNet","genetic","Alzheimers disease",0.728401271577979,0.0183125953353572,0.00589704596209097,0.0299953471033811,1,5
"Rep24","COSNet","genetic","asthma",0.822419198040334,0.0393982359584206,0.0119323545270427,0.0424202350000267,0,6.33333333333333
"Rep24","COSNet","genetic","chronic obstructive pulmonary disease",0.46548031532735,0.0165931245956993,0.00562637604300723,0.0188089605352457,0,5
"Rep24","COSNet","genetic","rheumatoid arthritis",0.753469322915633,0.0146928200721787,0.00414298712113337,0.0221513211239264,0,2.66666666666667
"Rep24","random","drugs","Alzheimers disease",0.562837333771043,0.00693889260683572,0.0016825835718088,0.0111461615646637,0.333333333333333,1.33333333333333
"Rep24","random","drugs","asthma",0.516053455152591,0.00609307403458207,0.00149572630582299,0.00812402756334807,0.333333333333333,1
"Rep24","random","drugs","chronic obstructive pulmonary disease",0.490737421897349,0.00440970626078004,0.000614052153065686,0.00971561744730385,0,0.666666666666667
"Rep24","random","drugs","rheumatoid arthritis",0.520394887793825,0.0106641881192597,0.00367366405324733,0.012085943386233,0.333333333333333,2.66666666666667
"Rep24","random","genetic","Alzheimers disease",0.480792768958821,0.00463869654242169,0.00171488099286459,0.00945089624557023,0.666666666666667,1.33333333333333
"Rep24","random","genetic","asthma",0.493340095082081,0.00559672604475722,0.00206453702714899,0.0112579000337875,0.666666666666667,1.33333333333333
"Rep24","random","genetic","chronic obstructive pulmonary disease",0.507985220823033,0.00515476659096898,0.00115289798059271,0.012032289738984,0.666666666666667,1
"Rep24","random","genetic","rheumatoid arthritis",0.505186744856486,0.00458618032911823,0.00126944912381706,0.00950243649120765,0.666666666666667,1
"Rep24","randomraw","drugs","Alzheimers disease",0.655062682371034,0.00483015900435752,0.000940550335661367,0.0130560517931532,0,0.666666666666667
"Rep24","randomraw","drugs","asthma",0.687920991304123,0.0032623374410489,0,0.0120444517543625,0,0
"Rep24","randomraw","drugs","chronic obstructive pulmonary disease",0.725299200429613,0.0261511894111395,0.0076595104651531,0.0424615959361457,0.333333333333333,6
"Rep24","randomraw","drugs","rheumatoid arthritis",0.66796823850853,0.00656732434863089,0.000942191201959748,0.0128789517533197,0,0.666666666666667
"Rep24","randomraw","genetic","Alzheimers disease",0.669188414617168,0.00709473957648446,0.000985363526978849,0.0144324369244763,0,0.666666666666667
"Rep24","randomraw","genetic","asthma",0.715468298042028,0.00289996058710694,0.0010841024254609,0.0134164131291227,0.333333333333333,0.666666666666667
"Rep24","randomraw","genetic","chronic obstructive pulmonary disease",0.628333171805801,0.00500813008130082,0.000474691843692631,0.0163413812346684,0,0
"Rep24","randomraw","genetic","rheumatoid arthritis",0.660456112379674,0.00276121793202249,0.00052523475740669,0.0115910523862987,0,0.333333333333333
"Rep24","pr","drugs","Alzheimers disease",0.700600512792681,0.0119440550370827,0.00425949244840719,0.02375045551154,1.33333333333333,3.66666666666667
"Rep24","pr","drugs","asthma",0.783867422200005,0.0135625591205254,0.00337487718387225,0.0202272619597568,0.333333333333333,2
"Rep24","pr","drugs","chronic obstructive pulmonary disease",0.755661178435226,0.00778634897290323,0.00182173171475106,0.021552506772223,0.333333333333333,1.33333333333333
"Rep24","pr","drugs","rheumatoid arthritis",0.706489085837295,0.0164803607309782,0.00531154581806939,0.019491672533359,0.666666666666667,4
"Rep24","pr","genetic","Alzheimers disease",0.706637032404119,0.0132535855516561,0.00455684462407384,0.0252276222837269,1.66666666666667,3.66666666666667
"Rep24","pr","genetic","asthma",0.788378858807947,0.0137062610065652,0.00344978233570399,0.0201088551368768,0.333333333333333,2.33333333333333
"Rep24","pr","genetic","chronic obstructive pulmonary disease",0.754880353514407,0.00810157863416223,0.00199905218318451,0.0213721034155588,0.333333333333333,1.66666666666667
"Rep24","pr","genetic","rheumatoid arthritis",0.704243928012275,0.0160114273805543,0.00503822913030874,0.0195234059112296,0.666666666666667,3.66666666666667
"Rep24","genetic","drugs","Alzheimers disease",0.536581697835665,0.0109385965745769,0.00368923007253877,0.0267088730247301,1.33333333333333,3
"Rep24","genetic","drugs","asthma",0.539594680888667,0.0121273169291069,0.0046696241312543,0.0211283229565519,1.66666666666667,3
"Rep24","genetic","drugs","chronic obstructive pulmonary disease",0.517547109225851,0.00826635166073872,0.00288552440793273,0.0273519754269394,1.66666666666667,2.33333333333333
"Rep24","genetic","drugs","rheumatoid arthritis",0.527860798098305,0.0100050427900418,0.00364497196780366,0.0153715139440083,1.33333333333333,2.66666666666667
"Rep24","genetic","genetic","Alzheimers disease",0.541613514919148,0.0118692327253171,0.0041515214871317,0.0316974222069952,1.33333333333333,2.66666666666667
"Rep24","genetic","genetic","asthma",0.544198783947594,0.0128497611415694,0.00494879248779756,0.0164658015591711,1.33333333333333,2.66666666666667
"Rep24","genetic","genetic","chronic obstructive pulmonary disease",0.518658100104149,0.00840074513435159,0.00290839286928018,0.0231210792584492,1.33333333333333,2.66666666666667
"Rep24","genetic","genetic","rheumatoid arthritis",0.525260786162739,0.00954580866416166,0.00343020938191798,0.0175568321256215,1,2.66666666666667
"Rep25","raw","drugs","Alzheimers disease",0.937055038051733,0.0632286784580962,0.0247237487848321,0.263454749701759,8,17.6666666666667
"Rep25","raw","drugs","asthma",0.902822657968984,0.0555384685436256,0.019248219234352,0.139431520873596,3,9.66666666666667
"Rep25","raw","drugs","chronic obstructive pulmonary disease",0.910565761282635,0.0636739484232668,0.0256635601268404,0.440890822996015,16,19
"Rep25","raw","drugs","rheumatoid arthritis",0.874737132368119,0.0457612794067855,0.0171386529876347,0.11455336706423,4,11.6666666666667
"Rep25","raw","genetic","Alzheimers disease",0.834945373484764,0.027399012114192,0.00842854346259437,0.0410380124658045,0.666666666666667,7
"Rep25","raw","genetic","asthma",0.800532200949559,0.00910806554109368,0.00192629973555362,0.0208028671245268,0.666666666666667,1
"Rep25","raw","genetic","chronic obstructive pulmonary disease",0.576070222520824,0.007698918393595,0.00248391057272259,0.019918591506481,1.66666666666667,2
"Rep25","raw","genetic","rheumatoid arthritis",0.753706688002927,0.0136841338678485,0.0027088448991637,0.021188313948227,0.333333333333333,1.33333333333333
"Rep25","gm","drugs","Alzheimers disease",0.538527501163812,0.0214275387220334,0.010491732488971,0.135729921535272,6.66666666666667,7.33333333333333
"Rep25","gm","drugs","asthma",0.430477108597081,0.00627890420262662,0.00313075605447847,0.038162620435996,1.66666666666667,1.66666666666667
"Rep25","gm","drugs","chronic obstructive pulmonary disease",0.658772119608661,0.0447609820129023,0.0222223174777014,0.38700498055805,16,17.6666666666667
"Rep25","gm","drugs","rheumatoid arthritis",0.466843878421608,0.00122330272859785,0,0.00699649411187143,0,0
"Rep25","gm","genetic","Alzheimers disease",0.454145963964319,0.000752260381030683,0.000301809930580232,0.00736073388871954,0,0.333333333333333
"Rep25","gm","genetic","asthma",0.333170126213286,0,0,0.00472858306673583,0,0
"Rep25","gm","genetic","chronic obstructive pulmonary disease",0.235378333631188,0.00312390915041816,0.0013948842071075,0.00707664431935248,0,1.33333333333333
"Rep25","gm","genetic","rheumatoid arthritis",0.356654552612619,0.00106973332779785,0.000532098919195693,0.00768400992711836,0.333333333333333,0.333333333333333
"Rep25","mc","drugs","Alzheimers disease",0.917671664813676,0.0522780965098655,0.0164416029996017,0.0874547096546608,1.33333333333333,10.3333333333333
"Rep25","mc","drugs","asthma",0.891582929991456,0.0490522363590128,0.0138200555056221,0.0614774552246843,1,6.66666666666667
"Rep25","mc","drugs","chronic obstructive pulmonary disease",0.902669210630958,0.0575388124130402,0.0197257620966092,0.111269123281035,2.33333333333333,14.6666666666667
"Rep25","mc","drugs","rheumatoid arthritis",0.876542014605053,0.0362711386070974,0.00987795879394091,0.0496308810823253,0.666666666666667,6.66666666666667
"Rep25","mc","genetic","Alzheimers disease",0.812921430084526,0.0155695001190946,0.00278957039447567,0.0261398488611857,0.333333333333333,2
"Rep25","mc","genetic","asthma",0.834529300753898,0.0321349334207785,0.00753885794214003,0.0341562259488251,0.666666666666667,3.33333333333333
"Rep25","mc","genetic","chronic obstructive pulmonary disease",0.530177964655006,0.00810538470614172,0.00211285363707947,0.0129319880438341,0,2
"Rep25","mc","genetic","rheumatoid arthritis",0.718216475195621,0.0220465231166783,0.00783069023335514,0.0269864624930576,1.33333333333333,6
"Rep25","z","drugs","Alzheimers disease",0.926607851013326,0.0616098096378889,0.0238630411934277,0.264157326398677,8.66666666666667,16.3333333333333
"Rep25","z","drugs","asthma",0.899640474935007,0.0543203715739811,0.0168085241409209,0.0867245486789874,0.666666666666667,9.33333333333333
"Rep25","z","drugs","chronic obstructive pulmonary disease",0.903838745202216,0.0645623797805329,0.026422051126494,0.434362006073286,15,18.3333333333333
"Rep25","z","drugs","rheumatoid arthritis",0.884927067509128,0.0453432062767164,0.0176644473180989,0.115286037110757,4.33333333333333,11.6666666666667
"Rep25","z","genetic","Alzheimers disease",0.822961704662158,0.0153990160745037,0.00257158871629179,0.0265895909894381,0,1.66666666666667
"Rep25","z","genetic","asthma",0.81184596928534,0.0205108120910951,0.00383281915368103,0.0274857427021107,0.333333333333333,2
"Rep25","z","genetic","chronic obstructive pulmonary disease",0.505853457963319,0.0075017279526243,0.00190500078656034,0.0129965912450853,0,1.66666666666667
"Rep25","z","genetic","rheumatoid arthritis",0.720762855720698,0.0184982867398902,0.00619610199707086,0.0227985607687596,0.666666666666667,4.33333333333333
"Rep25","EGAD","drugs","Alzheimers disease",0.814928214786492,0.0423202669530327,0.0157706133049186,0.0828599225294879,3.66666666666667,12.6666666666667
"Rep25","EGAD","drugs","asthma",0.832840222191313,0.0390482721960482,0.00946489775223799,0.0466457843128554,2.33333333333333,3.66666666666667
"Rep25","EGAD","drugs","chronic obstructive pulmonary disease",0.875984276963485,0.0592555607297107,0.0238361550186258,0.273262303996201,12.3333333333333,18.3333333333333
"Rep25","EGAD","drugs","rheumatoid arthritis",0.744496514090113,0.0303002964307377,0.00784668647379348,0.0348318936440037,0.666666666666667,4.66666666666667
"Rep25","EGAD","genetic","Alzheimers disease",0.719158263383701,0.0112384719962834,0.00116289180356115,0.0194430960044401,0,0.333333333333333
"Rep25","EGAD","genetic","asthma",0.755390889215955,0.00691490613600042,0.00141660230003433,0.0172193756226305,0.333333333333333,0.666666666666667
"Rep25","EGAD","genetic","chronic obstructive pulmonary disease",0.591578584985511,0.00557878879090928,0.00138353897851391,0.0134701263525947,0,1.66666666666667
"Rep25","EGAD","genetic","rheumatoid arthritis",0.662571054566101,0.0117433642879007,0.00263838307154192,0.0172731564473453,0.333333333333333,1.66666666666667
"Rep25","wsld","drugs","Alzheimers disease",0.926769267559471,0.057507951391482,0.0233910607703197,0.210070079017786,8,15.6666666666667
"Rep25","wsld","drugs","asthma",0.884397554898235,0.0400944195254621,0.00994657768929606,0.0960488135783826,3,4.33333333333333
"Rep25","wsld","drugs","chronic obstructive pulmonary disease",0.901561714277645,0.0586239870501147,0.0247299675357871,0.268248638973079,9.33333333333333,19.6666666666667
"Rep25","wsld","drugs","rheumatoid arthritis",0.878384619669611,0.0401233854703644,0.0133154423802443,0.0908350610873871,4,5.66666666666667
"Rep25","wsld","genetic","Alzheimers disease",0.727945152656073,0.0190711297600033,0.00718299049910763,0.0255008392043377,0.666666666666667,6
"Rep25","wsld","genetic","asthma",0.616802337517949,0.00459838727517324,0.00151822965638082,0.00982641754410004,0.666666666666667,1
"Rep25","wsld","genetic","chronic obstructive pulmonary disease",0.65632949856949,0.00602818982473575,0.00235192728682443,0.0185023278314284,1.66666666666667,2
"Rep25","wsld","genetic","rheumatoid arthritis",0.686229267642766,0.00435653752841032,0.00109206234531433,0.0141116501250092,0.333333333333333,0.666666666666667
"Rep25","knn","drugs","Alzheimers disease",0.925768199434298,0.0582691416841286,0.0240574337444641,0.223975530045227,8.33333333333333,16
"Rep25","knn","drugs","asthma",0.88229915822891,0.0388143608310588,0.0102058596767113,0.10771696179014,3,4.33333333333333
"Rep25","knn","drugs","chronic obstructive pulmonary disease",0.902286669724727,0.0583249964392098,0.0249791977235364,0.270234103363524,9.33333333333333,19.6666666666667
"Rep25","knn","drugs","rheumatoid arthritis",0.877485893387996,0.0396192310065856,0.0128547442222406,0.0921570587256226,4,6.33333333333333
"Rep25","knn","genetic","Alzheimers disease",0.729934300609992,0.0195928363779518,0.00754390052344198,0.027413571320002,1,6.66666666666667
"Rep25","knn","genetic","asthma",0.609027042930903,0.00428547683406901,0.00151286577035267,0.00955913766952511,0.333333333333333,1
"Rep25","knn","genetic","chronic obstructive pulmonary disease",0.660898563959134,0.00588957795581722,0.00232597278898277,0.0204073989202841,1.66666666666667,2
"Rep25","knn","genetic","rheumatoid arthritis",0.686788091102594,0.00492665827083828,0.00112311966205883,0.0143848237540587,0.333333333333333,0.666666666666667
"Rep25","COSNet","drugs","Alzheimers disease",0.510771392988548,0.0275860566474221,0.0129713886257417,0.135332213346908,5,9.66666666666667
"Rep25","COSNet","drugs","asthma",0.410613417989137,0.0155207347973674,0.00628440957183358,0.0406267589500267,1.66666666666667,3.66666666666667
"Rep25","COSNet","drugs","chronic obstructive pulmonary disease",0.569109653038574,0.0388967965565277,0.0194149101832349,0.364923367472964,15.3333333333333,15.3333333333333
"Rep25","COSNet","drugs","rheumatoid arthritis",0.502944482495619,0.0252826810536899,0.0114268609478698,0.0476391902813691,2.33333333333333,8
"Rep25","COSNet","genetic","Alzheimers disease",0.744433967612399,0.0175955425806252,0.00530497508851015,0.0425678774618788,1,3.33333333333333
"Rep25","COSNet","genetic","asthma",0.823789541266803,0.0356198938157111,0.0110107562765442,0.0397961070970837,0,6.66666666666667
"Rep25","COSNet","genetic","chronic obstructive pulmonary disease",0.483028862767322,0.0167496869586354,0.0057125157914515,0.0204830065799616,0,4.33333333333333
"Rep25","COSNet","genetic","rheumatoid arthritis",0.73238552853161,0.0139169647393218,0.0038118786177688,0.0206650868491748,0.333333333333333,2.66666666666667
"Rep25","random","drugs","Alzheimers disease",0.511001667819164,0.00532968778470252,0.00132256598417009,0.00934504995625545,0,1
"Rep25","random","drugs","asthma",0.554022770383712,0.00641130650391439,0.00190634924559125,0.0099633290461802,0.333333333333333,1
"Rep25","random","drugs","chronic obstructive pulmonary disease",0.48677309686782,0.00478107008085813,0.00145445425527122,0.00952508718305655,0,1.33333333333333
"Rep25","random","drugs","rheumatoid arthritis",0.487889942051846,0.00354066252708787,0.000665298637998708,0.0084046799480324,0.333333333333333,0.333333333333333
